"STUDY_ID","ABUNDANCE","BIOMASS","YEAR","LATITUDE","LONGITUDE","PLOT","DEPTH","SAMPLE_DESC","GENUS_SPECIES"
"516","1","0","2013","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_rainy_11_4_2013_345_2_10*85.36","Mimon crenulatum"
"516","1","0","2013","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_rainy_11_4_2013_345_2_10*85.36","Micronycteris microtis"
"516","3","0","2013","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_rainy_11_4_2013_345_2_10*85.36","Pteronotus parnellii"
"516","2","0","2013","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_rainy_11_4_2013_345_2_10*85.36","Rhinophylla pumilio"
"516","3","0","2013","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_rainy_11_4_2013_345_2_10*85.36","Trachops cirrhosus"
"516","3","0","2013","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_rainy_11_4_2013_345_2_10*85.36","Tonatia saurophila"
"516","1","0","2013","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_rainy_11_4_2013_345_2_10*85.36","Vampyressa bidens"
"516","1","0","2013","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_rainy_17_4_2013_346_2_1*85.28","Carollia brevicauda"
"516","2","0","2013","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_rainy_17_4_2013_346_2_1*85.28","Carollia perspicillata"
"516","2","0","2013","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_rainy_17_4_2013_346_2_1*85.28","Rhinophylla pumilio"
"516","1","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Artibeus obscurus"
"516","1","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Carollia brevicauda"
"516","10","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Carollia perspicillata"
"516","1","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Lophostoma silvicolum"
"516","1","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Lonchopylla thomasi"
"516","1","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Mimon crenulatum"
"516","3","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Rhinophylla pumilio"
"516","1","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Tonatia saurophila"
"516","1","0","2013","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_rainy_18_4_2013_347_2_2*85.28","Vampyressa bidens"
"516","1","0","2013","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_rainy_21_4_2013_348_2_16*85.36","Anoura caudifer"
"516","3","0","2013","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_rainy_21_4_2013_348_2_16*85.36","Artibeus lituratus"
"516","3","0","2013","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_rainy_21_4_2013_348_2_16*85.36","Carollia perspicillata"
"516","1","0","2013","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_rainy_21_4_2013_348_2_16*85.36","Lonchopylla thomasi"
"516","3","0","2013","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_rainy_21_4_2013_348_2_16*85.36","Rhinophylla pumilio"
"516","1","0","2013","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_rainy_21_4_2013_348_2_16*85.36","Trachops cirrhosus"
"516","1","0","2013","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_rainy_22_4_2013_349_2_15*84","Lonchopylla thomasi"
"516","1","0","2013","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_rainy_22_4_2013_349_2_15*84","Mesophylla macconnelli"
"516","1","0","2013","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_rainy_22_4_2013_349_2_15*84","Phyllostomus elongatus"
"516","1","0","2013","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_rainy_22_4_2013_349_2_15*84","Pteronotus parnellii"
"516","5","0","2013","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_rainy_22_4_2013_349_2_15*84","Rhinophylla pumilio"
"516","8","0","2013","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_rainy_2_5_2013_350_2_7*86.55","Carollia perspicillata"
"516","3","0","2013","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_rainy_2_5_2013_350_2_7*86.55","Rhinophylla pumilio"
"516","2","0","2013","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_rainy_2_5_2013_350_2_7*86.55","Tonatia saurophila"
"516","1","0","2013","-2.373026","-59.969803","6","0","-2.37302586883_-59.9698033943_fragment.interior_1ha_rainy_4_5_2013_351_2_6*84.27","Carollia perspicillata"
"516","1","0","2013","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_rainy_7_5_2013_352_2_4*84.41","Artibeus concolor"
"516","1","0","2013","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_rainy_7_5_2013_352_2_4*84.41","Artibeus obscurus"
"516","1","0","2013","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_rainy_7_5_2013_352_2_4*84.41","Carollia brevicauda"
"516","8","0","2013","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_rainy_7_5_2013_352_2_4*84.41","Carollia perspicillata"
"516","3","0","2013","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_rainy_7_5_2013_352_2_4*84.41","Lonchopylla thomasi"
"516","2","0","2013","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_rainy_7_5_2013_352_2_4*84.41","Rhinophylla pumilio"
"516","1","0","2013","-2.337129","-60.100839","3","0","-2.33712880255_-60.1008391908_fragment.interior_1ha_rainy_12_5_2013_353_2_3*85.28","Artibeus cinereus"
"516","5","0","2013","-2.337129","-60.100839","3","0","-2.33712880255_-60.1008391908_fragment.interior_1ha_rainy_12_5_2013_353_2_3*85.28","Carollia perspicillata"
"516","1","0","2013","-2.337129","-60.100839","3","0","-2.33712880255_-60.1008391908_fragment.interior_1ha_rainy_12_5_2013_353_2_3*85.28","Rhinophylla pumilio"
"516","1","0","2013","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_rainy_21_5_2013_354_2_13*85.28","Carollia brevicauda"
"516","4","0","2013","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_rainy_21_5_2013_354_2_13*85.28","Carollia perspicillata"
"516","2","0","2013","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_rainy_21_5_2013_354_2_13*85.28","Lophostoma silvicolum"
"516","1","0","2013","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_rainy_21_5_2013_354_2_13*85.28","Rhinophylla pumilio"
"516","2","0","2013","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_rainy_21_5_2013_354_2_13*85.28","Trachops cirrhosus"
"516","1","0","2013","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_rainy_23_5_2013_355_2_12*85","Carollia brevicauda"
"516","2","0","2013","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_rainy_23_5_2013_355_2_12*85","Lophostoma silvicolum"
"516","2","0","2013","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_rainy_23_5_2013_355_2_12*85","Pteronotus parnellii"
"516","2","0","2013","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_rainy_23_5_2013_355_2_12*85","Rhinophylla pumilio"
"516","1","0","2013","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_rainy_23_5_2013_355_2_12*85","Trachops cirrhosus"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_CN_yes","Artibeus jamaicensis"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_CN_yes","Artibeus jamaicensis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN_yes","Artibeus jamaicensis"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_CN_yes","Artibeus jamaicensis"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_CN_yes","Artibeus jamaicensis"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_CN_yes","Artibeus jamaicensis"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_CN_yes","Artibeus lituratus"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN_yes","Lophostoma silvicolum"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_CN_yes","Uroderma bilobatum"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_GN_yes","Artibeus jamaicensis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_GN_yes","Artibeus jamaicensis"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_GN_yes","Artibeus jamaicensis"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN_yes","Artibeus jamaicensis"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN_yes","Artibeus jamaicensis"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_GN_yes","Artibeus jamaicensis"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN_yes","Dermanura watsoni"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN_yes","Lophostoma silvicolum"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN_yes","Tonatia saurophila"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_CN","Artibeus jamaicensis"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_CN","Artibeus jamaicensis"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_CN","Artibeus jamaicensis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN","Artibeus jamaicensis"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_CN","Artibeus jamaicensis"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_CN","Artibeus jamaicensis"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_CN","Artibeus jamaicensis"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_CN","Artibeus jamaicensis"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_CN","Artibeus lituratus"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN","Artibeus lituratus"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_CN","Artibeus lituratus"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_CN","Artibeus lituratus"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_CN","Artibeus lituratus"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_CN","Artibeus lituratus"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_CN","Carollia perspicillata"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_CN","Carollia perspicillata"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_CN","Chiroderma villosum"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_CN","Dermanura phaeotis"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_CN","Dermanura phaeotis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN","Dermanura phaeotis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN","Dermanura sp"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_CN","Dermanura watsoni"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN","Dermanura watsoni"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_CN","Lophostoma silvicolum"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_CN","Lophostoma silvicolum"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_CN","Lophostoma silvicolum"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_CN","Micronycteris microtis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_CN","Saccopteryx leptura"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_CN","Tonatia saurophila"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_CN","Tonatia saurophila"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_CN","Uroderma bilobatum"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_CN","Uroderma bilobatum"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_CN","Vampyrodes caraccioli"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_CN","Vampyressa nymphaea"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_CN","Vampyressa pusilla"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_CN","Vampyressa pusilla"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_GN","Artibeus jamaicensis"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_GN","Artibeus jamaicensis"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_GN","Artibeus jamaicensis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_GN","Artibeus jamaicensis"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_GN","Artibeus jamaicensis"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN","Artibeus jamaicensis"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN","Artibeus jamaicensis"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_GN","Artibeus jamaicensis"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_GN","Artibeus lituratus"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_GN","Artibeus lituratus"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_GN","Artibeus lituratus"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_GN","Artibeus lituratus"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN","Artibeus lituratus"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN","Artibeus lituratus"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_GN","Carollia castanea"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_GN","Carollia castanea"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN","Carollia perspicillata"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_GN","Carollia perspicillata"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_GN","Dermanura phaeotis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_GN","Dermanura phaeotis"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN","Dermanura phaeotis"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_GN","Dermanura sp"
"515","6.82136","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_11_2003_Bohio.Edge_GN","Dermanura watsoni"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_GN","Dermanura watsoni"
"515","10.3497","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_17_6_2004_Bohio.Edge_GN","Dermanura watsoni"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_GN","Dermanura watsoni"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN","Dermanura watsoni"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_GN","Lophostoma silvicolum"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_GN","Lophostoma silvicolum"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN","Lophostoma silvicolum"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN","Mimon crenulatum"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_GN","Micronycteris hirsuta"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_GN","Micronycteris hirsuta"
"515","3.29307","0","2004","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_31_3_2004_Bohio.Edge_GN","Tonatia saurophila"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_GN","Uroderma bilobatum"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN","Uroderma bilobatum"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN","Uroderma bilobatum"
"515","12.2314","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_7_9_2005_Bohio.Edge_GN","Uroderma bilobatum"
"515","8.58551","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_28_1_2005_Bohio.Edge_GN","Vampyrodes caraccioli"
"515","12.349","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_14_7_2005_Bohio.Edge_GN","Vampyrodes caraccioli"
"515","3.17546","0","2005","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_19_3_2005_Bohio.Edge_GN","Vampyressa pusilla"
"515","8.11507","0","2003","9.197522","-79.818759","Bohio.Edge","0","9.197522_-79.818759_13_11_2003_Bohio.Edge_HT","Myotis riparius"
"515","12.5662","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_28_5_2004_Bohio.Interior_CN_yes","Artibeus jamaicensis"
"515","5.12408","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_1_3_2005_Bohio.Interior_CN_yes","Artibeus jamaicensis"
"515","12.9322","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_26_8_2005_Bohio.Interior_CN_yes","Artibeus jamaicensis"
"515","18.9103","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_5_10_2005_Bohio.Interior_CN_yes","Artibeus jamaicensis"
"515","12.9322","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_26_8_2005_Bohio.Interior_CN_yes","Dermanura watsoni"
"515","18.9103","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_5_10_2005_Bohio.Interior_CN_yes","Tonatia saurophila"
"515","12.5662","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_28_5_2004_Bohio.Interior_GN_yes","Artibeus jamaicensis"
"515","2.56204","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_19_8_2004_Bohio.Interior_GN_yes","Artibeus jamaicensis"
"515","4.02606","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_30_11_2004_Bohio.Interior_GN_yes","Artibeus jamaicensis"
"515","12.9322","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_26_8_2005_Bohio.Interior_GN_yes","Artibeus jamaicensis"
"515","18.9103","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_5_10_2005_Bohio.Interior_GN_yes","Artibeus jamaicensis"
"515","5.12408","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_1_3_2005_Bohio.Interior_GN_yes","Carollia castanea"
"515","4.02606","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_30_11_2004_Bohio.Interior_GN_yes","Dermanura watsoni"
"515","2.56204","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_19_8_2004_Bohio.Interior_GN_yes","Lophostoma silvicolum"
"515","12.5662","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_28_5_2004_Bohio.Interior_GN_yes","Pteronotus parnellii"
"515","18.9103","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_5_10_2005_Bohio.Interior_GN_yes","Tonatia saurophila"
"515","12.5662","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_28_5_2004_Bohio.Interior_","Artibeus jamaicensis"
"515","18.9103","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_5_10_2005_Bohio.Interior_","Artibeus jamaicensis"
"515","8.41812","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_12_1_2004_Bohio.Interior_CN","Artibeus jamaicensis"
"515","4.51407","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_13_1_2004_Bohio.Interior_CN","Artibeus jamaicensis"
"515","12.5662","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_28_5_2004_Bohio.Interior_CN","Artibeus jamaicensis"
"515","2.56204","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_19_8_2004_Bohio.Interior_CN","Artibeus jamaicensis"
"515","4.02606","0","2004","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_30_11_2004_Bohio.Interior_CN","Artibeus jamaicensis"
"515","5.12408","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_1_3_2005_Bohio.Interior_CN","Artibeus jamaicensis"
"515","12.9322","0","2005","9.202133","-79.831453","Bohio.Interior","0","9.202133_-79.831453_26_8_2005_Bohio.Interior_CN","Artibeus jamaicensis"
